"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","geo_altitude","on_ground","velocity","true_track","vertical_rate","sensors","baro_altitude","squawk","spi","position_source","category",""
"                  StateVector(dict_values(['4ac9c4'"," 'BLX51E  '"," 'Sweden'","1745866507","1745866507","24.379","46.3835","11277.6"," False","239.14","142.34","0"," None","11407.14"," '5560'"," True","0"," 0]))",""
"                  StateVector(dict_values(['a1fff2'"," 'ENY3488 '"," 'United States'","1745866507","1745866507","-97.3193","34.7987","3063.24"," False","171.45","355.01","-0.33"," None","3185.16"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ac9c5'"," 'BLX545  '"," 'Sweden'","1745866507","1745866507","27.8271","43.0583","11277.6"," False","229.77","143.93","-0.33"," None","11407.14"," '2255'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a0e6e4'"," 'N1572X  '"," 'United States'","1745866507","1745866507","-79.0597","36.1324","1097.28"," False","58.67","88.49","1.3"," None","1181.1"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bb193'"," 'THY84U  '"," 'Turkey'","1745866497","1745866504","-65.2011","46.8014","11277.6"," False","246.51","59.53","0"," None","11209.02"," '2172'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a21fde'"," 'N236MA  '"," 'United States'","1745866507","1745866507","-112.1161","41.0037","1699.26"," False","51.09","295.02","2.28"," None","1729.74"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac2836'"," 'SWA1421 '"," 'United States'","1745866506","1745866507","-121.385","37.6941","3162.3"," False","185.95","252.12","-2.93"," None","3238.5"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['47c0fd'"," 'NSZ1LY  '"," 'Norway'","1745866506","1745866507","9.4425","58.2719","10126.98"," False","231.29","205.14","3.58"," None","10210.8"," '0733'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a479d1'"," 'N388JG  '"," 'United States'","1745866507","1745866507","-73.4451","41.6659","975.36"," False","76.71","111.23","-0.98"," None","1059.18"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['020073'"," 'RAM851W '"," 'Morocco'","1745866506","1745866507","4.0525","51.048","4770.12"," False","256.26","209.86","9.75"," None","4991.1"," '2133'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a41941'"," 'UPS249  '"," 'United States'","1745866507","1745866507","-8.747","52.8147","4678.68"," False","192.14","62.41","19.18"," None","4861.56"," '3607'"," False","0"," 0]))",""
"                  StateVector(dict_values(['020072'"," 'RAM733M '"," 'Morocco'","1745866507","1745866507","2.2484","41.3896","11894.82"," False","233.09","231.99","0"," None","12100.56"," '4065'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a70fb6'"," 'EJA554  '"," 'United States'","1745866507","1745866507","-83.3562","28.4174","10363.2"," False","223.4","181.98","0"," None","10820.4"," '4547'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a479bf'"," 'N388HP  '"," 'United States'","1745866035","1745866487","-81.8944","31.1787","6362.7"," False","107.75","351.21","-4.88"," None","6553.2"," '0740'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a26f59'"," 'N256SA  '"," 'United States'","1745866346","1745866346","-81.5664","40.0468","944.88"," False","68.77","141.07","-7.15"," None","1043.94"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac75a8'"," 'N9013D  '"," 'United States'","1745866507","1745866507","-75.8183","39.3841","670.56"," False","48.23","348.93","0.98"," None","739.14"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac75a5'"," 'AAL1355 '"," 'United States'","1745866507","1745866507","-94.2422","34.3865","10370.82"," False","216.37","215.13","0"," None","10782.3"," '3151'"," False","0"," 1]))",""
"                  StateVector(dict_values(['a693a0'"," 'N52261  '"," 'United States'","1745866506","1745866506","-76.0504","39.9242","1242.06"," False","55.26","125.91","0.33"," None","1341.12"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5e9f4'"," 'EDV4972 '"," 'United States'","1745866507","1745866507","-83.4767","39.7721","10668"," False","244.95","111.18","0"," None","11018.52"," '1531'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1699a'"," 'N190QS  '"," 'United States'","1745866495","1745866506","-115.1694","36.0811"," None"," True","6.43","205.31"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a01030'"," 'N103DM  '"," 'United States'","1745866506","1745866506","-82.0787","35.584","3710.94"," False","157.34","107.31","-3.58"," None","3870.96"," '5233'"," False","0"," 0]))",""
"                  StateVector(dict_values(['896516'"," 'FDB1941 '"," 'United Arab Emirates'","1745866506","1745866506","55.8052","26.1487","5539.74"," False","212.13","26.19","6.5"," None","5829.3"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c8274f'"," 'ANZ201  '"," 'New Zealand'","1745866203","1745866203","170.6916","-42.1435","8656.32"," False","225.26","313.43","3.58"," None","8862.06"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['abb8c4'"," 'SWA2669 '"," 'United States'","1745866507","1745866507","-121.6833","45.8176","9014.46"," False","240.95","165.28","6.5"," None","9212.58"," '6662'"," False","0"," 1]))",""
"                  StateVector(dict_values(['a28975'"," 'N2625C  '"," 'United States'","1745866247","1745866252","-86.517","36.0512","327.66"," False","42.21","182.1","-2.28"," None","358.14"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a50c3e'"," 'UAL382  '"," 'United States'","1745866507","1745866507","-91.7693","31.6039","10980.42"," False","213.87","241.4","0"," None","11498.58"," '2731'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a01037'"," 'DAL1297 '"," 'United States'","1745866507","1745866507","-74.161","41.1115","10866.12"," False","224.83","238.09","5.2"," None","11049"," '7764'"," False","0"," 0]))",""
"                  StateVector(dict_values(['86eb2e'"," 'ANA116  '"," 'Japan'","1745866505","1745866505","-158.5229","58.0742","11887.2"," False","271.39","92.61","0"," None","11696.7"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a69fcb'"," 'LXJ526  '"," 'United States'","1745866507","1745866507","-117.2806","32.7534","1661.16"," False","123.49","287.45","23.73"," None","1691.64"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['020066'"," 'RAM776Z '"," 'Morocco'","1745866214","1745866214","-7.7511","34.718","8237.22"," False","254.45","355.36","6.18"," None","8557.26"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a69fcf'"," 'GLF41   '"," 'United States'","1745866134","1745866205","-82.1035","31.5932","3086.1"," False","146.86","151.55","-10.73"," None","3223.26"," '2650'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a38367'"," 'JBU2473 '"," 'United States'","1745866507","1745866507","-76.6503","36.442","11582.4"," False","232.04","212.6","0"," None","11871.96"," '2736'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a599a8'"," 'AAL693  '"," 'United States'","1745866506","1745866507","-116.4382","34.2754","9768.84"," False","230.88","285.24","-0.33"," None","9860.28"," '1541'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a871cf'"," 'N643QS  '"," 'United States'","1745866507","1745866507","-79.7654","26.5002","1303.02"," False","140.91","298.81","-4.88"," None","1386.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a190f1'"," 'N20PB   '"," 'United States'","1745866507","1745866507","-121.072","44.1156","2659.38"," False","94.14","95.96","15.28"," None","2758.44"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a6816c'"," 'N518ZF  '"," 'United States'","1745866506","1745866506","-111.7931","33.385","1485.9"," False","97.73","344.43","-1.95"," None","1508.76"," '1370'"," False","0"," 0]))",""
"                  StateVector(dict_values(['781cd3'"," 'CSN8481 '"," 'China'","1745866507","1745866507","113.3395","22.7814","5402.58"," False","212.99","184.02","2.93"," None","5699.76"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4067a4'"," 'DHK373  '"," 'United Kingdom'","1745866506","1745866507","-0.816","51.5615","11285.22"," False","242.86","100.62","0"," None","11529.06"," '1141'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a466fc'"," 'FFT3356 '"," 'United States'","1745866507","1745866507","-74.6171","39.0996","9669.78"," False","203.84","41.01","-10.4"," None","9898.38"," '1313'"," False","0"," 0]))",""
"                  StateVector(dict_values(['7c4a42'"," 'JST971  '"," 'Australia'","1745866507","1745866507","140.2709","-37.6998","10668"," False","258.81","97.31","-0.33"," None","10751.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['7c5d71'"," 'QFA7296 '"," 'Australia'","1745866507","1745866507","152.2929","-25.9356","7040.88"," False","171.41","334.2","2.28"," None","7444.74"," None"," False","0"," 2]))",""
"                  StateVector(dict_values(['a93d7c'"," 'EDV4656 '"," 'United States'","1745866507","1745866507","-93.0195","44.7819","2156.46"," False","140.53","137.37","16.26"," None","2087.88"," None"," False","0"," 4]))",""
"                  StateVector(dict_values(['c0015c'"," 'CFANJ   '"," 'Canada'","1745866506","1745866506","-82.1368","38.926","7010.4"," False","132.78","1.55","0"," None","7269.48"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['7cad41'"," 'VOZ473  '"," 'Australia'","1745866507","1745866507","146.7011","-29.5391","11277.6"," False","284.06","72.29","0"," None","11833.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3f91e'"," 'AAL1297 '"," 'United States'","1745866507","1745866507","-85.4642","27.6174","11277.6"," False","247.04","111.76","0"," None","11803.38"," '3444'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a51f09'"," 'N429WG  '"," 'United States'","1745866483","1745866483","-97.5387","17.7796","11887.2"," False","238.54","118.89","0"," None","12611.1"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac2859'"," 'SWA976  '"," 'United States'","1745866507","1745866507","-79.9907","40.3053","2042.16"," False","141.46","299.64","-4.88"," None","2148.84"," '2622'"," False","0"," 0]))",""
"                  StateVector(dict_values(['7c4a45'"," 'JST965  '"," 'Australia'","1745866507","1745866507","152.0373","-28.4061","9128.76"," False","267.71","39.07","-10.4"," None","9639.3"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e064cb'"," 'ARG1283 '"," 'Argentina'"," None","1745866501"," None"," None"," None"," False","189.32","233.29","0.33"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab3bc6'"," 'KFB822  '"," 'United States'","1745866506","1745866506","-111.4476","36.314","12192"," False","229.75","250.51","0"," None","12352.02"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1a697'"," 'SWA2577 '"," 'United States'","1745866506","1745866506","-118.2522","33.9673","746.76"," False","94.88","262.84","-4.55"," None","769.62"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a65917'"," 'EJA508  '"," 'United States'","1745866507","1745866507","-96.3976","41.317","3657.6"," False","165.3","107.76","-11.38"," None","3672.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a79a69'"," 'N5895L  '"," 'United States'","1745866507","1745866507","-84.3765","33.1658","701.04"," False","51.68","67.77","1.63"," None","784.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad350a'"," 'DAL2837 '"," 'United States'","1745866506","1745866507","-84.3323","33.6551","861.06"," False","121.78","76.32","7.15"," None","944.88"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad709f'"," 'N965VL  '"," 'United States'","1745866507","1745866507","-121.0562","38.9002","1828.8"," False","70.88","74.85","-3.25"," None","1866.9"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a7f11f'"," 'N6100J  '"," 'United States'","1745866506","1745866506","-75.2858","42.6522","1546.86"," False","51.06","94.04","1.95"," None","1615.44"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca95e'"," 'RYR1701 '"," 'Ireland'","1745866507","1745866507","32.6667","34.6571","922.02"," False","103.88","343.9","-4.55"," None","960.12"," '4145'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab4eeb'"," 'DAL2927 '"," 'United States'","1745866507","1745866507","-96.905","43.0852","10972.8"," False","199.13","245.42","0"," None","11140.44"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c1e4ec'"," ''"," 'Canada'","1745866500","1745866500","-73.7442","45.4582"," None"," True","2.83","154.69"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a01097'"," 'RPA4747 '"," 'United States'","1745866507","1745866507","-79.2119","41.2705","10668"," False","241.74","93.54","0.65"," None","10911.84"," '5733'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac5bb0'"," 'DAL3056 '"," 'United States'","1745866507","1745866507","-81.2236","29.1317","403.86"," False","90.65","117","0"," None","472.44"," '1171'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa6b9f'"," 'UAL35   '"," 'United States'","1745866503","1745866504","-125.3636","39.4797","9753.6"," False","243.68","301.01","0.65"," None","10020.3"," '0605'"," True","0"," 0]))",""
"                  StateVector(dict_values(['47c0d9'"," 'NSZ5023 '"," 'Norway'","1745866506","1745866506","11.1124","60.1837","205.74"," False","82.39","195.95","0.33"," None","243.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2b348'"," 'SKW4070 '"," 'United States'","1745866506","1745866507","-117.9076","34.1584","3025.14"," False","143.17","305.35","10.08"," None","3086.1"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2b346'"," 'N273SW  '"," 'United States'","1745866507","1745866507","-95.7422","33.7565","6842.76"," False","181.98","218.46","-9.43"," None","7185.66"," '6751'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1f3f9'"," 'N225EA  '"," 'United States'","1745866507","1745866507","-97.4048","26.4738","1203.96"," False","56.4","194.8","0"," None","1226.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c8276c'"," 'ANZ002M '"," 'New Zealand'","1745866507","1745866507","174.6159","-37.0588","800.1"," False","64.26","70.84","-3.9"," None","838.2"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca961'"," 'NOS1460 '"," 'Ireland'","1745866505","1745866506","-0.872","35.4168","10972.8"," False","220.67","234.68","0"," None","11346.18"," None"," False","0"," 0]))",""
